type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,15942443,"{'pm10_standard': 28, 'pm25_standard': 46, 'pm100_standard': 47, 'particles_03um': 5349, 'particles_05um': 1490, 'particles_10um': 283, 'particles_25um': 25, 'particles_50um': 0, 'particles_100um': 0}","{'pm10_standard': 23, 'pm25_standard': 33, 'pm100_standard': 34, 'particles_03um': 4353, 'particles_05um': 1214, 'particles_10um': 168, 'particles_25um': 14, 'particles_50um': 2, 'particles_100um': 2}",29.31,35.1,401,99,400,12296,1803,2025-03-26 19:18:33.148277
2,817,15952458,"{'pm10_standard': 28, 'pm25_standard': 41, 'pm100_standard': 43, 'particles_03um': 5403, 'particles_05um': 1475, 'particles_10um': 237, 'particles_25um': 17, 'particles_50um': 1, 'particles_100um': 1}","{'pm10_standard': 20, 'pm25_standard': 33, 'pm100_standard': 38, 'particles_03um': 3960, 'particles_05um': 1057, 'particles_10um': 181, 'particles_25um': 34, 'particles_50um': 8, 'particles_100um': 2}",29.29,34.95,400,101,410,12295,1786,2025-03-26 19:18:43.139755
