type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,17320542,"{'pm10_standard': 37, 'pm25_standard': 49, 'pm100_standard': 49, 'particles_03um': 7662, 'particles_05um': 1928, 'particles_10um': 226, 'particles_25um': 12, 'particles_50um': 1, 'particles_100um': 1}","{'pm10_standard': 22, 'pm25_standard': 35, 'pm100_standard': 41, 'particles_03um': 4506, 'particles_05um': 1218, 'particles_10um': 169, 'particles_25um': 39, 'particles_50um': 10, 'particles_100um': 2}",29.14,33.28,400,16,400,12489,1140,2025-03-26 19:41:28.701918
2,817,17330642,"{'pm10_standard': 37, 'pm25_standard': 48, 'pm100_standard': 49, 'particles_03um': 7953, 'particles_05um': 1956, 'particles_10um': 217, 'particles_25um': 8, 'particles_50um': 1, 'particles_100um': 1}","{'pm10_standard': 25, 'pm25_standard': 36, 'pm100_standard': 40, 'particles_03um': 4623, 'particles_05um': 1269, 'particles_10um': 178, 'particles_25um': 28, 'particles_50um': 6, 'particles_100um': 2}",29.14,33.24,400,25,400,12494,1150,2025-03-26 19:41:38.783791
2,817,17340672,"{'pm10_standard': 33, 'pm25_standard': 49, 'pm100_standard': 55, 'particles_03um': 6522, 'particles_05um': 1714, 'particles_10um': 306, 'particles_25um': 29, 'particles_50um': 9, 'particles_100um': 1}","{'pm10_standard': 24, 'pm25_standard': 36, 'pm100_standard': 41, 'particles_03um': 4497, 'particles_05um': 1236, 'particles_10um': 194, 'particles_25um': 28, 'particles_50um': 8, 'particles_100um': 2}",29.18,33.17,400,16,400,12495,1153,2025-03-26 19:41:48.791095
2,817,17350757,"{'pm10_standard': 35, 'pm25_standard': 50, 'pm100_standard': 54, 'particles_03um': 6675, 'particles_05um': 1815, 'particles_10um': 309, 'particles_25um': 19, 'particles_50um': 4, 'particles_100um': 2}","{'pm10_standard': 22, 'pm25_standard': 33, 'pm100_standard': 36, 'particles_03um': 4335, 'particles_05um': 1145, 'particles_10um': 171, 'particles_25um': 20, 'particles_50um': 6, 'particles_100um': 2}",29.22,33.17,400,28,400,12471,1189,2025-03-26 19:41:58.863172
2,817,17360841,"{'pm10_standard': 32, 'pm25_standard': 45, 'pm100_standard': 49, 'particles_03um': 6798, 'particles_05um': 1749, 'particles_10um': 281, 'particles_25um': 11, 'particles_50um': 6, 'particles_100um': 1}","{'pm10_standard': 22, 'pm25_standard': 31, 'pm100_standard': 34, 'particles_03um': 4296, 'particles_05um': 1127, 'particles_10um': 164, 'particles_25um': 16, 'particles_50um': 4, 'particles_100um': 2}",29.26,33.2,400,37,434,12415,1252,2025-03-26 19:42:08.930637
2,817,17370885,"{'pm10_standard': 33, 'pm25_standard': 44, 'pm100_standard': 49, 'particles_03um': 7269, 'particles_05um': 1783, 'particles_10um': 257, 'particles_25um': 8, 'particles_50um': 7, 'particles_100um': 3}","{'pm10_standard': 23, 'pm25_standard': 33, 'pm100_standard': 37, 'particles_03um': 4317, 'particles_05um': 1176, 'particles_10um': 180, 'particles_25um': 18, 'particles_50um': 6, 'particles_100um': 2}",29.31,33.3,400,31,400,12463,1298,2025-03-26 19:42:18.955373
2,817,17380979,"{'pm10_standard': 31, 'pm25_standard': 45, 'pm100_standard': 46, 'particles_03um': 6264, 'particles_05um': 1671, 'particles_10um': 248, 'particles_25um': 15, 'particles_50um': 1, 'particles_100um': 1}","{'pm10_standard': 23, 'pm25_standard': 36, 'pm100_standard': 40, 'particles_03um': 4251, 'particles_05um': 1174, 'particles_10um': 206, 'particles_25um': 32, 'particles_50um': 6, 'particles_100um': 0}",29.33,33.16,400,34,424,12428,1323,2025-03-26 19:42:29.030521
2,817,17391047,"{'pm10_standard': 33, 'pm25_standard': 48, 'pm100_standard': 50, 'particles_03um': 6117, 'particles_05um': 1697, 'particles_10um': 251, 'particles_25um': 20, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 22, 'pm25_standard': 35, 'pm100_standard': 44, 'particles_03um': 4296, 'particles_05um': 1151, 'particles_10um': 193, 'particles_25um': 40, 'particles_50um': 14, 'particles_100um': 2}",29.35,33.04,400,31,400,12482,1343,2025-03-26 19:42:39.075406
2,817,17401092,"{'pm10_standard': 31, 'pm25_standard': 45, 'pm100_standard': 45, 'particles_03um': 6048, 'particles_05um': 1643, 'particles_10um': 256, 'particles_25um': 13, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 23, 'pm25_standard': 36, 'pm100_standard': 41, 'particles_03um': 4353, 'particles_05um': 1186, 'particles_10um': 193, 'particles_25um': 34, 'particles_50um': 6, 'particles_100um': 4}",29.41,32.97,400,30,433,12422,1359,2025-03-26 19:42:49.098482
2,817,17411178,"{'pm10_standard': 31, 'pm25_standard': 43, 'pm100_standard': 44, 'particles_03um': 6468, 'particles_05um': 1687, 'particles_10um': 237, 'particles_25um': 13, 'particles_50um': 2, 'particles_100um': 0}","{'pm10_standard': 24, 'pm25_standard': 36, 'pm100_standard': 37, 'particles_03um': 4446, 'particles_05um': 1196, 'particles_10um': 187, 'particles_25um': 24, 'particles_50um': 2, 'particles_100um': 2}",29.43,32.95,400,34,400,12491,1391,2025-03-26 19:42:59.167685
2,817,17421234,"{'pm10_standard': 35, 'pm25_standard': 46, 'pm100_standard': 48, 'particles_03um': 6990, 'particles_05um': 1784, 'particles_10um': 246, 'particles_25um': 18, 'particles_50um': 2, 'particles_100um': 0}","{'pm10_standard': 25, 'pm25_standard': 37, 'pm100_standard': 39, 'particles_03um': 4632, 'particles_05um': 1240, 'particles_10um': 201, 'particles_25um': 26, 'particles_50um': 4, 'particles_100um': 2}",29.44,32.94,400,35,413,12453,1397,2025-03-26 19:43:09.213673
2,817,17431320,"{'pm10_standard': 34, 'pm25_standard': 47, 'pm100_standard': 48, 'particles_03um': 7482, 'particles_05um': 1824, 'particles_10um': 252, 'particles_25um': 18, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 24, 'pm25_standard': 35, 'pm100_standard': 39, 'particles_03um': 4590, 'particles_05um': 1212, 'particles_10um': 195, 'particles_25um': 28, 'particles_50um': 6, 'particles_100um': 0}",29.47,33.1,400,41,417,12444,1400,2025-03-26 19:43:19.279969
2,817,17441368,"{'pm10_standard': 34, 'pm25_standard': 47, 'pm100_standard': 47, 'particles_03um': 7254, 'particles_05um': 1753, 'particles_10um': 251, 'particles_25um': 12, 'particles_50um': 0, 'particles_100um': 0}","{'pm10_standard': 25, 'pm25_standard': 35, 'pm100_standard': 42, 'particles_03um': 4653, 'particles_05um': 1241, 'particles_10um': 218, 'particles_25um': 26, 'particles_50um': 12, 'particles_100um': 0}",29.5,33.16,400,50,443,12425,1438,2025-03-26 19:43:29.296452
2,817,17451444,"{'pm10_standard': 33, 'pm25_standard': 47, 'pm100_standard': 50, 'particles_03um': 6363, 'particles_05um': 1698, 'particles_10um': 269, 'particles_25um': 19, 'particles_50um': 4, 'particles_100um': 1}","{'pm10_standard': 25, 'pm25_standard': 41, 'pm100_standard': 43, 'particles_03um': 4833, 'particles_05um': 1347, 'particles_10um': 235, 'particles_25um': 34, 'particles_50um': 4, 'particles_100um': 0}",29.53,33.1,400,38,407,12459,1516,2025-03-26 19:43:39.361681
2,817,17461445,"{'pm10_standard': 31, 'pm25_standard': 44, 'pm100_standard': 50, 'particles_03um': 6096, 'particles_05um': 1650, 'particles_10um': 236, 'particles_25um': 22, 'particles_50um': 8, 'particles_100um': 5}","{'pm10_standard': 23, 'pm25_standard': 36, 'pm100_standard': 38, 'particles_03um': 4461, 'particles_05um': 1210, 'particles_10um': 211, 'particles_25um': 24, 'particles_50um': 2, 'particles_100um': 2}",29.54,33.64,400,85,570,12321,1562,2025-03-26 19:43:49.337313
2,817,17471485,"{'pm10_standard': 31, 'pm25_standard': 47, 'pm100_standard': 51, 'particles_03um': 5979, 'particles_05um': 1625, 'particles_10um': 287, 'particles_25um': 26, 'particles_50um': 6, 'particles_100um': 3}","{'pm10_standard': 22, 'pm25_standard': 36, 'pm100_standard': 37, 'particles_03um': 4494, 'particles_05um': 1214, 'particles_10um': 242, 'particles_25um': 16, 'particles_50um': 2, 'particles_100um': 2}",29.61,33.82,401,70,489,12382,1689,2025-03-26 19:43:59.361014
2,817,17481535,"{'pm10_standard': 32, 'pm25_standard': 46, 'pm100_standard': 49, 'particles_03um': 5790, 'particles_05um': 1622, 'particles_10um': 294, 'particles_25um': 15, 'particles_50um': 3, 'particles_100um': 0}","{'pm10_standard': 24, 'pm25_standard': 39, 'pm100_standard': 41, 'particles_03um': 4614, 'particles_05um': 1292, 'particles_10um': 248, 'particles_25um': 18, 'particles_50um': 2, 'particles_100um': 2}",29.71,33.63,400,51,487,12381,1689,2025-03-26 19:44:09.390319
2,817,17491548,"{'pm10_standard': 29, 'pm25_standard': 43, 'pm100_standard': 48, 'particles_03um': 5244, 'particles_05um': 1526, 'particles_10um': 281, 'particles_25um': 16, 'particles_50um': 8, 'particles_100um': 0}","{'pm10_standard': 26, 'pm25_standard': 36, 'pm100_standard': 40, 'particles_03um': 4530, 'particles_05um': 1256, 'particles_10um': 196, 'particles_25um': 30, 'particles_50um': 6, 'particles_100um': 2}",29.7,33.51,401,57,462,12412,1676,2025-03-26 19:44:19.381450
