type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,16334454,"{'pm10_standard': 25, 'pm25_standard': 38, 'pm100_standard': 39, 'particles_03um': 5013, 'particles_05um': 1343, 'particles_10um': 242, 'particles_25um': 5, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 21, 'pm25_standard': 30, 'pm100_standard': 35, 'particles_03um': 4170, 'particles_05um': 1122, 'particles_10um': 176, 'particles_25um': 22, 'particles_50um': 6, 'particles_100um': 2}",29.45,36.31,400,130,445,12258,1957,2025-03-26 19:25:04.416639
2,817,16344489,"{'pm10_standard': 25, 'pm25_standard': 38, 'pm100_standard': 40, 'particles_03um': 4761, 'particles_05um': 1331, 'particles_10um': 232, 'particles_25um': 8, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 20, 'pm25_standard': 28, 'pm100_standard': 34, 'particles_03um': 4098, 'particles_05um': 1099, 'particles_10um': 150, 'particles_25um': 16, 'particles_50um': 8, 'particles_100um': 2}",29.45,35.86,401,114,417,12277,1987,2025-03-26 19:25:14.425979
