type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,13297023,"{'pm10_standard': 23, 'pm25_standard': 35, 'pm100_standard': 37, 'particles_03um': 4257, 'particles_05um': 1221, 'particles_10um': 206, 'particles_25um': 12, 'particles_50um': 3, 'particles_100um': 0}","{'pm10_standard': 19, 'pm25_standard': 27, 'pm100_standard': 29, 'particles_03um': 3546, 'particles_05um': 978, 'particles_10um': 162, 'particles_25um': 12, 'particles_50um': 4, 'particles_100um': 2}",29.63,34.65,401,122,415,12259,1646,2025-03-26 18:34:32.406783
2,817,13307085,"{'pm10_standard': 24, 'pm25_standard': 34, 'pm100_standard': 35, 'particles_03um': 4341, 'particles_05um': 1233, 'particles_10um': 198, 'particles_25um': 6, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 19, 'pm25_standard': 28, 'pm100_standard': 29, 'particles_03um': 3597, 'particles_05um': 987, 'particles_10um': 163, 'particles_25um': 10, 'particles_50um': 2, 'particles_100um': 0}",29.62,34.27,401,94,400,12329,1648,2025-03-26 18:34:42.447481
2,817,13317102,"{'pm10_standard': 26, 'pm25_standard': 40, 'pm100_standard': 44, 'particles_03um': 4827, 'particles_05um': 1377, 'particles_10um': 278, 'particles_25um': 17, 'particles_50um': 4, 'particles_100um': 1}","{'pm10_standard': 22, 'pm25_standard': 28, 'pm100_standard': 33, 'particles_03um': 3981, 'particles_05um': 1065, 'particles_10um': 150, 'particles_25um': 14, 'particles_50um': 8, 'particles_100um': 4}",29.57,34.01,401,96,400,12290,1606,2025-03-26 18:34:52.443091
2,817,13327115,"{'pm10_standard': 22, 'pm25_standard': 34, 'pm100_standard': 36, 'particles_03um': 4257, 'particles_05um': 1229, 'particles_10um': 238, 'particles_25um': 10, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 20, 'pm25_standard': 26, 'pm100_standard': 30, 'particles_03um': 3732, 'particles_05um': 1000, 'particles_10um': 149, 'particles_25um': 8, 'particles_50um': 6, 'particles_100um': 4}",29.54,34.01,401,106,401,12287,1536,2025-03-26 18:35:02.448532
2,817,13337177,"{'pm10_standard': 25, 'pm25_standard': 35, 'pm100_standard': 36, 'particles_03um': 4311, 'particles_05um': 1256, 'particles_10um': 216, 'particles_25um': 8, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 20, 'pm25_standard': 24, 'pm100_standard': 28, 'particles_03um': 3612, 'particles_05um': 970, 'particles_10um': 126, 'particles_25um': 6, 'particles_50um': 4, 'particles_100um': 2}",29.53,34.04,401,109,408,12281,1490,2025-03-26 18:35:12.486690
