type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,16656241,"{'pm10_standard': 29, 'pm25_standard': 41, 'pm100_standard': 42, 'particles_03um': 5361, 'particles_05um': 1486, 'particles_10um': 231, 'particles_25um': 16, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 20, 'pm25_standard': 29, 'pm100_standard': 30, 'particles_03um': 3834, 'particles_05um': 1013, 'particles_10um': 174, 'particles_25um': 12, 'particles_50um': 2, 'particles_100um': 0}",29.43,35.1,400,100,404,12290,1622,2025-03-26 19:30:25.606468
2,817,16666312,"{'pm10_standard': 29, 'pm25_standard': 40, 'pm100_standard': 40, 'particles_03um': 5406, 'particles_05um': 1459, 'particles_10um': 228, 'particles_25um': 14, 'particles_50um': 0, 'particles_100um': 0}","{'pm10_standard': 21, 'pm25_standard': 28, 'pm100_standard': 29, 'particles_03um': 3759, 'particles_05um': 1020, 'particles_10um': 155, 'particles_25um': 8, 'particles_50um': 2, 'particles_100um': 0}",29.39,35.09,401,102,413,12282,1586,2025-03-26 19:30:35.651005
